InterceptSE,Slope SE,Constant Diode,Ex LUT Interpolation,Em LUT Interpolation,Ex LUT Split,Em LUT Split,Shift LUT?,Start of Correction Region,350 nm,360 nm,370 nm,380 nm
plus,plus,False,slinear,quadratic,odd,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,slinear,quadratic,odd,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,slinear,cubic,none,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,slinear,cubic,none,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,slinear,cubic,none,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,slinear,cubic,none,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,slinear,cubic,none,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,slinear,cubic,none,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,slinear,cubic,even,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,slinear,cubic,even,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,slinear,cubic,even,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,slinear,cubic,even,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,slinear,cubic,even,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,slinear,cubic,even,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,slinear,cubic,odd,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,slinear,cubic,odd,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,slinear,cubic,odd,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,slinear,cubic,odd,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,slinear,cubic,odd,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,slinear,cubic,odd,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,quadratic,linear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,quadratic,linear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,quadratic,linear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,quadratic,linear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,quadratic,linear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,quadratic,linear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,quadratic,linear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,quadratic,linear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,quadratic,linear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,quadratic,linear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,quadratic,linear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,quadratic,linear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,quadratic,linear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,quadratic,linear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,quadratic,linear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,quadratic,linear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,quadratic,linear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,quadratic,linear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,quadratic,slinear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,quadratic,slinear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,quadratic,slinear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,quadratic,slinear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,quadratic,slinear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,quadratic,slinear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,quadratic,slinear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,quadratic,slinear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,quadratic,slinear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,quadratic,slinear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,quadratic,slinear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,quadratic,slinear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,quadratic,slinear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,quadratic,slinear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,quadratic,slinear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,quadratic,slinear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,quadratic,slinear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,quadratic,slinear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,quadratic,quadratic,none,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,quadratic,quadratic,none,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,quadratic,quadratic,none,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,quadratic,quadratic,none,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,quadratic,quadratic,none,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,quadratic,quadratic,none,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,quadratic,quadratic,even,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,quadratic,quadratic,even,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,quadratic,quadratic,even,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,quadratic,quadratic,even,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,quadratic,quadratic,even,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,quadratic,quadratic,even,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,quadratic,quadratic,odd,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,quadratic,quadratic,odd,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,quadratic,quadratic,odd,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,quadratic,quadratic,odd,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,quadratic,quadratic,odd,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,quadratic,quadratic,odd,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,quadratic,cubic,none,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,quadratic,cubic,none,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,quadratic,cubic,none,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,quadratic,cubic,none,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,quadratic,cubic,none,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,quadratic,cubic,none,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,quadratic,cubic,even,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,quadratic,cubic,even,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,quadratic,cubic,even,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,quadratic,cubic,even,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,quadratic,cubic,even,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,quadratic,cubic,even,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,quadratic,cubic,odd,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,quadratic,cubic,odd,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
plus,plus,False,quadratic,cubic,odd,even,True,450,0.748684560699,0.781899355276,0.783465755282,0.921739230519
plus,plus,True,quadratic,cubic,odd,even,True,450,0.743061268818,0.779049625778,0.791295608343,0.926757507773
plus,plus,False,quadratic,cubic,odd,odd,True,450,0.748877183091,0.772815797953,0.789929268627,0.925396669969
plus,plus,True,quadratic,cubic,odd,odd,True,450,0.743251666932,0.769996544715,0.79782285807,0.930427965941
plus,plus,False,cubic,linear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,cubic,linear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,cubic,linear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,cubic,linear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,cubic,linear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,cubic,linear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,cubic,linear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,cubic,linear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,cubic,linear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,cubic,linear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,cubic,linear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,cubic,linear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,cubic,linear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,cubic,linear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,cubic,linear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,cubic,linear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,cubic,linear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,cubic,linear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,cubic,slinear,none,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,cubic,slinear,none,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,cubic,slinear,none,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,cubic,slinear,none,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,cubic,slinear,none,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,cubic,slinear,none,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,cubic,slinear,even,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,cubic,slinear,even,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,cubic,slinear,even,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,cubic,slinear,even,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,cubic,slinear,even,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,cubic,slinear,even,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,cubic,slinear,odd,none,True,450,0.748924701674,0.776611127057,0.786667774456,0.924566148203
plus,plus,True,cubic,slinear,odd,none,True,450,0.743298838193,0.773780165305,0.794533225068,0.929596663397
plus,plus,False,cubic,slinear,odd,even,True,450,0.748048832327,0.779393283033,0.782746062804,0.921650300913
plus,plus,True,cubic,slinear,odd,even,True,450,0.742429824167,0.776552957067,0.790569016416,0.926667992053
plus,plus,False,cubic,slinear,odd,odd,True,450,0.747256332835,0.772601039977,0.789371906751,0.924880912032
plus,plus,True,cubic,slinear,odd,odd,True,450,0.74164251861,0.769783348877,0.797261553688,0.929909660252
plus,plus,False,cubic,quadratic,none,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,cubic,quadratic,none,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,cubic,quadratic,none,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,cubic,quadratic,none,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,cubic,quadratic,none,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,cubic,quadratic,none,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,cubic,quadratic,even,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,cubic,quadratic,even,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,cubic,quadratic,even,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,cubic,quadratic,even,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,cubic,quadratic,even,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,cubic,quadratic,even,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,cubic,quadratic,odd,none,True,450,0.74938071002,0.776841640966,0.786929116736,0.925112964498
plus,plus,True,cubic,quadratic,odd,none,True,450,0.743751570247,0.774010090388,0.794798156739,0.930146619718
plus,plus,False,cubic,quadratic,odd,even,True,450,0.748816464162,0.781579129781,0.78332975199,0.921714329178
plus,plus,True,cubic,quadratic,odd,even,True,450,0.743192113891,0.778730720624,0.791158204823,0.926732775187
plus,plus,False,cubic,quadratic,odd,odd,True,450,0.74867667658,0.772836533345,0.789805156156,0.925428022764
plus,plus,True,cubic,quadratic,odd,odd,True,450,0.743052607741,0.770017222327,0.797697792532,0.930459213629
plus,plus,False,cubic,cubic,none,none,True,450,0.749379362418,0.776843989889,0.786973748572,0.925166000108
plus,plus,True,cubic,cubic,none,none,True,450,0.743750303136,0.774012498199,0.794842807506,0.93019989646
